Date,Open,High,Low,Close,Adj Close,Volume
2010-10-07,386.125000,387.087006,381.250000,381.906006,164.822617,1116424
2010-10-08,382.024994,385.794006,379.669006,384.674988,166.017624,422624
2010-10-11,385.500000,387.500000,382.263000,383.919006,165.691360,256264
2010-10-12,382.263000,385.500000,378.924988,384.362000,165.882538,558840
2010-10-13,386.250000,395.112000,384.412994,393.899994,169.998978,1233744
2010-10-14,393.750000,403.500000,393.750000,398.031006,171.781799,1995304
2010-10-15,400.638000,406.125000,383.174988,384.519012,165.950317,4294840
2010-10-18,382.500000,389.375000,380.375000,388.375000,167.614487,1458648
2010-10-19,388.375000,388.750000,375.875000,376.537994,162.505875,2537440
2010-10-20,375.875000,380.600006,374.375000,377.406006,162.880493,734880
2010-10-21,376.000000,379.750000,372.500000,379.144012,168.084244,937328
2010-10-22,379.962006,385.500000,376.875000,381.656006,169.197922,888544
2010-10-25,381.906006,384.250000,376.194000,377.437988,167.327942,575304
2010-10-26,377.500000,379.875000,375.500000,377.480988,167.347015,670136
2010-10-27,376.125000,376.125000,370.625000,373.031006,165.374191,813640
2010-10-28,373.625000,378.506012,369.500000,371.830994,164.842209,562200
2010-10-29,373.000000,374.625000,368.319000,371.200012,164.562485,629216
2010-11-01,373.513000,378.125000,373.205994,374.330994,165.950516,149032
2010-11-02,375.868988,378.125000,372.944000,377.450012,167.333267,328240
2010-11-03,378.625000,380.625000,376.875000,378.006012,167.579758,306520
2010-11-04,380.013000,385.625000,379.500000,384.569000,170.489288,529016
2010-11-08,385.250000,385.250000,376.750000,377.955994,167.557587,564488
2010-11-09,378.750000,383.750000,378.750000,381.513000,169.134460,412120
2010-11-10,379.750000,388.125000,379.000000,385.362000,170.840790,1352128
2010-11-11,385.669006,385.669006,381.274994,381.894012,169.303406,436856
2010-11-12,379.875000,379.875000,373.625000,374.906006,166.205444,820280
2010-11-15,374.906006,379.500000,372.962006,378.031006,167.590820,399288
2010-11-16,377.750000,377.750000,368.000000,371.537994,164.712326,567248
2010-11-18,371.906006,378.375000,371.537994,375.519012,166.477203,574632
2010-11-19,374.625000,376.062012,368.750000,370.806000,164.387802,539984
2010-11-22,372.500000,383.712006,371.875000,380.263000,168.580338,748312
2010-11-23,378.712006,382.487000,372.462006,376.662994,166.984344,637440
2010-11-24,376.644012,379.375000,372.625000,375.125000,166.302536,631024
2010-11-25,377.174988,388.875000,376.375000,382.962006,169.776855,1976568
2010-11-26,382.687988,388.000000,378.125000,380.069000,168.494339,822680
2010-11-29,381.350006,386.750000,381.350006,383.105988,169.840698,586960
2010-11-30,381.825012,384.750000,376.894012,381.181000,168.987274,414472
2010-12-01,380.000000,383.250000,379.375000,381.819000,169.270157,370368
2010-12-02,381.250000,388.730988,379.544006,386.931000,171.536453,1605832
2010-12-03,387.625000,393.087006,387.625000,390.375000,173.063248,617808
2010-12-06,390.000000,396.475006,390.000000,393.181000,174.307220,679256
2010-12-07,392.787994,398.237000,392.500000,395.968994,175.543198,711160
2010-12-08,394.125000,395.556000,389.500000,391.825012,173.706070,341824
2010-12-09,393.250000,397.862000,392.500000,393.944000,174.645477,573832
2010-12-10,393.750000,395.250000,390.638000,393.444000,174.423813,505888
2010-12-13,393.625000,394.493988,384.375000,393.562012,174.476135,526144
2010-12-14,395.125000,396.487000,390.806000,393.881012,174.617523,620232
2010-12-15,394.125000,401.125000,393.750000,400.455994,177.532425,739704
2010-12-16,401.388000,412.118988,401.388000,411.537994,182.445343,1096040
2010-12-20,403.144012,420.375000,403.144012,418.862000,185.692276,1310192
2010-12-21,418.750000,421.250000,413.875000,416.156006,184.492615,714136
2010-12-22,415.638000,419.625000,414.187988,417.112000,184.916458,505864
2010-12-23,417.500000,420.750000,416.250000,420.312012,186.335083,904048
2010-12-24,417.899994,422.250000,417.500000,421.062012,186.667603,727080
2010-12-27,420.000000,423.875000,420.000000,421.062012,186.667603,338976
2010-12-28,422.250000,423.250000,420.519012,422.730988,187.407486,442424
2010-12-29,422.144012,425.850006,421.500000,424.937988,188.385864,960216
2010-12-30,425.000000,430.875000,424.937988,424.937988,188.385864,929296
2010-12-31,428.375000,431.750000,425.799988,430.625000,190.907089,519672
2011-01-03,431.125000,432.355988,428.375000,431.612000,191.344650,386512
2011-01-04,431.625000,436.237000,431.625000,433.500000,192.181671,488336
2011-01-05,433.087006,434.500000,430.875000,433.500000,192.181671,317824
2011-01-06,434.125000,436.500000,430.500000,434.480988,192.616562,766112
2011-01-07,434.375000,436.743988,419.500000,420.812012,186.556778,783448
2011-01-10,422.500000,430.225006,419.000000,424.580994,188.227600,1244168
2011-01-11,423.000000,427.350006,411.281006,416.156006,184.492615,1163648
2011-01-12,418.519012,423.500000,415.131012,421.868988,187.025330,883816
2011-01-13,411.250000,411.250000,400.125000,401.537994,178.012054,3517608
2011-01-14,400.850006,409.625000,398.750000,400.243988,177.438400,1541400
2011-01-17,400.000000,410.250000,399.000000,408.493988,181.095840,1003800
2011-01-18,406.000000,416.500000,406.000000,414.769012,183.877716,1745592
2011-01-19,413.350006,413.750000,404.625000,406.500000,180.211838,676608
2011-01-20,404.750000,412.230988,402.625000,411.138000,182.268005,972304
2011-01-21,408.375000,409.625000,404.125000,406.093994,180.031860,433816
2011-01-24,405.549988,410.875000,403.562012,409.774994,181.663742,432736
2011-01-25,409.375000,412.625000,404.419006,406.763000,180.328430,381128
2011-01-27,408.250000,409.375000,398.250000,399.399994,177.064240,916000
2011-01-28,400.506012,408.600006,393.125000,396.687988,175.861938,1249688
2011-01-31,392.375000,392.375000,386.444000,389.537994,172.692169,611600
2011-02-01,391.625000,391.625000,380.881012,385.774994,171.023941,880936
2011-02-02,390.125000,395.250000,383.625000,385.705994,170.993347,771464
2011-02-03,385.888000,393.750000,385.888000,389.480988,172.666916,531936
2011-02-04,388.600006,390.250000,378.562012,380.794006,168.815735,692504
2011-02-07,385.125000,388.875000,382.625000,386.131012,171.181778,591928
2011-02-08,387.500000,389.993988,384.375000,387.075012,171.600250,565848
2011-02-09,386.737000,393.625000,383.375000,390.875000,173.284897,564632
2011-02-10,389.625000,389.625000,380.674988,382.006012,169.353073,532568
2011-02-11,381.875000,383.375000,377.875000,380.075012,168.497009,501704
2011-02-14,385.250000,389.750000,380.500000,388.069000,172.040909,464448
2011-02-15,388.000000,391.237000,384.625000,387.625000,171.844116,496976
2011-02-16,387.000000,390.250000,385.350006,387.618988,171.841400,358144
2011-02-17,389.250000,391.125000,387.794006,388.899994,172.409332,375760
2011-02-18,390.625000,393.125000,385.669006,387.049988,171.589188,713656
2011-02-21,387.500000,396.888000,384.612000,395.149994,175.180084,589424
2011-02-22,393.105988,395.625000,389.412994,392.912994,174.188385,571208
2011-02-23,388.625000,388.625000,384.375000,385.274994,170.802277,537472
2011-02-24,382.500000,383.750000,375.774994,378.174988,167.654678,1223128
2011-02-25,378.375000,379.799988,371.737000,376.031006,166.704163,1405296
2011-02-28,377.500000,391.875000,372.881012,375.381012,166.416016,1150592
2011-03-01,379.375000,387.750000,376.000000,386.000000,171.123672,738136
2011-03-03,382.000000,382.013000,375.437988,378.212006,167.671021,770464
2011-03-04,381.250000,386.225006,381.162994,382.862000,169.732544,793968
2011-03-07,380.250000,384.662994,378.263000,379.712006,168.336060,555712
2011-03-08,379.350006,391.125000,377.774994,389.330994,172.600403,900352
2011-03-09,390.156006,391.750000,384.200012,386.906006,171.525345,770976
2011-03-10,386.750000,387.125000,382.837006,385.931000,171.093094,338296
2011-03-11,383.250000,384.875000,380.799988,381.806000,169.264389,1357904
2011-03-14,381.250000,388.737000,379.138000,387.406006,171.746994,670624
2011-03-15,379.975006,382.375000,376.000000,378.712006,167.892731,901272
2011-03-16,378.743988,382.750000,378.000000,379.437988,168.214584,543928
2011-03-17,374.250000,375.250000,371.205994,372.656006,165.207977,1201144
2011-03-18,373.112000,374.468994,366.924988,367.694000,163.008163,1320688
2011-03-21,369.375000,369.375000,363.013000,365.269012,161.933121,758928
2011-03-22,367.000000,369.743988,365.812012,367.924988,163.110565,871632
2011-03-23,366.625000,374.875000,366.225006,374.200012,165.892441,723504
2011-03-24,374.855988,376.750000,372.750000,375.612000,166.518448,901344
2011-03-25,379.125000,397.750000,379.125000,395.250000,175.224457,1757352
2011-03-28,392.987000,394.737000,388.763000,392.444000,173.980484,767256
2011-03-29,391.875000,398.712006,391.263000,396.506012,175.781265,726656
2011-03-30,396.899994,400.250000,394.500000,396.269012,175.676193,486584
2011-03-31,397.500000,407.519012,395.750000,404.593994,179.366882,1202072
2011-04-01,403.125000,406.750000,401.000000,402.274994,178.338806,534880
2011-04-04,403.381012,411.875000,403.381012,410.480988,181.976761,566800
2011-04-05,409.625000,411.250000,403.875000,409.937988,181.736008,482496
2011-04-06,409.750000,412.205994,406.681000,408.825012,181.242615,539728
2011-04-07,408.000000,408.000000,404.875000,405.931000,179.959610,488000
2011-04-08,405.625000,407.962006,400.955994,403.368988,178.823807,522704
2011-04-11,401.875000,407.750000,397.931000,404.937988,179.519379,472424
2011-04-13,402.975006,414.605988,399.519012,413.250000,183.204330,1012816
2011-04-15,413.112000,413.112000,372.013000,373.600006,165.626434,17662312
2011-04-18,363.687988,371.006012,361.475006,363.149994,160.993683,7427616
2011-04-19,364.750000,366.125000,360.000000,360.837006,159.968292,4433248
2011-04-20,365.000000,366.000000,361.500000,363.187988,161.010529,3219640
2011-04-21,365.250000,367.256012,362.500000,363.656006,161.218002,3007584
2011-04-25,364.799988,370.500000,363.625000,367.769012,163.041412,2726480
2011-04-26,367.487000,368.750000,365.125000,367.306000,162.836151,2505944
2011-04-27,368.750000,370.388000,367.774994,369.212006,163.681137,1480520
2011-04-28,369.112000,369.750000,365.756012,366.444000,162.454025,823384
2011-04-29,365.000000,366.125000,361.250000,363.243988,161.035385,1139928
2011-05-02,365.587006,367.750000,364.156006,365.419006,161.999634,1184944
2011-05-03,365.362000,369.118988,362.500000,363.843994,161.301361,1217232
2011-05-04,363.125000,363.125000,355.250000,358.437988,158.904709,1408200
2011-05-05,358.375000,359.987000,354.125000,355.388000,157.552597,669704
2011-05-06,358.424988,362.962006,356.062012,360.862000,159.979355,718856
2011-05-09,364.350006,364.500000,358.881012,362.962006,160.910370,527064
2011-05-10,363.625000,365.500000,359.388000,360.049988,159.619370,713592
2011-05-11,360.625000,364.987000,360.243988,363.024994,160.938293,501768
2011-05-12,361.875000,363.375000,359.388000,360.299988,159.730225,640560
2011-05-13,361.587006,363.500000,358.924988,360.006012,159.599899,578776
2011-05-16,359.674988,359.674988,355.080994,356.218994,157.921005,538736
2011-05-17,356.000000,359.513000,354.250000,355.493988,157.599564,505336
2011-05-18,356.875000,360.375000,350.156006,355.093994,157.422287,1502600
2011-05-19,356.250000,357.062012,354.524994,355.794006,157.732574,665400
2011-05-20,355.750000,357.750000,354.162994,356.319000,157.965347,729976
2011-05-23,355.750000,356.850006,353.362000,354.462006,157.142090,580072
2011-05-24,355.000000,357.750000,354.500000,355.631012,157.660324,520064
2011-05-25,353.125000,353.125000,345.250000,349.375000,154.886902,977024
2011-05-26,349.500000,349.625000,344.625000,347.412994,163.369156,520176
2011-05-27,345.625000,350.681000,345.625000,348.493988,163.877518,331712
2011-05-30,350.000000,351.000000,345.394012,347.524994,163.421829,392296
2011-05-31,347.875000,352.343994,347.500000,348.980988,164.106491,645912
2011-06-01,349.250000,353.000000,348.125000,351.500000,165.291061,1118088
2011-06-02,348.112000,352.500000,347.075012,350.343994,164.747452,567808
2011-06-03,352.250000,355.000000,350.631012,351.687988,165.379425,847712
2011-06-06,352.125000,355.625000,349.375000,354.806000,166.845673,350376
2011-06-07,353.500000,363.125000,353.500000,361.593994,170.037689,808176
2011-06-08,361.125000,361.250000,358.419006,359.024994,168.829636,740144
2011-06-09,359.419006,359.875000,356.638000,357.687988,168.200912,358280
2011-06-10,358.006012,359.968994,356.524994,357.700012,168.206573,581848
2011-06-13,356.250000,360.612000,352.799988,359.694000,169.144211,476576
2011-06-14,359.125000,360.375000,358.500000,359.181000,168.902985,604120
2011-06-15,357.500000,357.750000,353.269012,354.237000,166.578110,896344
2011-06-16,353.000000,353.125000,349.406006,350.069000,164.618134,445088
2011-06-17,351.100006,351.100006,341.531006,345.549988,162.493103,1001104
2011-06-20,347.125000,347.600006,332.569000,338.612000,159.230545,893648
2011-06-21,339.625000,344.237000,336.750000,340.806000,160.262238,654392
2011-06-22,344.263000,347.562012,342.544006,343.500000,161.529114,673448
2011-06-23,343.750000,348.375000,342.024994,346.769012,163.066315,851696
2011-06-24,349.250000,359.625000,349.250000,357.763000,168.236206,829032
2011-06-27,354.125000,364.250000,353.125000,358.480988,168.573822,796304
2011-06-28,358.875000,359.593994,355.625000,357.980988,168.338745,437376
2011-06-29,358.274994,363.125000,358.274994,360.218994,169.391113,257704
2011-06-30,359.375000,364.493988,359.375000,363.424988,170.898727,347768
2011-07-01,366.250000,370.730988,365.000000,366.787994,172.480164,747712
2011-07-04,368.750000,371.756012,366.662994,367.362000,172.750076,399840
2011-07-05,367.875000,371.037994,365.781006,369.312012,173.667084,539520
2011-07-06,368.500000,371.250000,367.000000,369.069000,173.552795,294240
2011-07-07,369.375000,374.875000,368.125000,374.394012,176.056854,462760
2011-07-08,375.000000,377.500000,370.705994,372.237000,175.042465,439200
2011-07-11,368.125000,371.750000,361.250000,364.875000,171.580551,902608
2011-07-12,356.250000,356.250000,343.669006,349.281006,164.247574,5389920
2011-07-13,345.875000,351.000000,345.350006,348.024994,163.656952,1295936
2011-07-14,345.618988,345.750000,341.549988,342.618988,161.114807,2177648
2011-07-15,386.138000,386.138000,340.625000,341.319000,160.503494,1540328
2011-07-18,343.112000,343.112000,338.625000,339.256012,159.533356,1906776
2011-07-19,340.975006,346.500000,339.638000,344.169006,161.843689,793248
2011-07-20,345.625000,346.375000,343.125000,343.955994,161.743515,617784
2011-07-21,343.987000,347.750000,341.875000,345.912994,162.663803,620424
2011-07-22,347.250000,354.750000,346.937988,353.169006,166.075912,777696
2011-07-25,352.424988,352.875000,348.794006,350.825012,164.973663,396768
2011-07-26,350.381012,353.000000,348.399994,349.950012,164.562164,341472
2011-07-27,350.000000,354.205994,348.399994,349.506012,164.353409,369160
2011-07-28,346.875000,346.875000,342.000000,343.424988,161.493805,397840
2011-07-29,343.125000,347.312012,341.125000,345.850006,162.634171,305416
2011-08-01,347.500000,352.493988,347.500000,351.144012,165.123627,222336
2011-08-02,350.618988,350.618988,343.250000,344.105988,161.814056,356504
2011-08-03,342.375000,344.105988,338.774994,344.105988,161.814056,299528
2011-08-04,342.200012,344.737000,338.080994,338.537994,159.195724,392520
2011-08-05,332.500000,332.500000,316.250000,323.819000,152.274200,1730560
2011-08-08,312.500000,312.500000,303.924988,308.500000,145.070541,2071872
2011-08-09,299.750000,304.875000,293.750000,297.138000,139.727615,2664264
2011-08-10,306.750000,309.388000,301.556000,305.700012,143.753830,1114352
2011-08-11,303.506012,308.125000,301.750000,304.868988,143.363068,763528
2011-08-12,310.256012,310.625000,292.962006,296.806000,139.571457,1582344
2011-08-16,301.406006,304.750000,296.899994,299.080994,140.641281,920808
2011-08-17,300.000000,307.875000,300.000000,306.144012,143.962646,848912
2011-08-18,308.125000,308.375000,293.875000,295.256012,138.842606,1260984
2011-08-19,284.000000,284.000000,271.580994,278.174988,130.810333,3405976
2011-08-22,277.237000,280.955994,271.480988,274.256012,128.967453,2023464
2011-08-23,275.575012,287.500000,274.375000,284.250000,133.667099,1588312
2011-08-24,285.000000,285.000000,278.875000,281.243988,132.253525,903080
2011-08-25,280.625000,283.000000,271.125000,273.705994,128.708786,1743928
